"","year","CO2","CH4","NO2","SGG","location","latitude","longitude","location_name","country","state","count","mean","min","max"
"5811",1937,308.08934,1.06066,0.28693,5.2e-05,"091011",-40.69,144.72,"CAPE","Australia","Tasmania",365,2.48383561643836,0,44.5
"5812",1937,308.08934,1.06066,0.28693,5.2e-05,"022020",-33.93,137.63,"WALLAROO","Australia","South Australia",356,1.10196629213483,0,51.8
"5813",1937,308.08934,1.06066,0.28693,5.2e-05,"069018",-35.91,150.15,"MORUYA","Australia","New South Wales",365,2.67808219178082,0,92.2
"5814",1937,308.08934,1.06066,0.28693,5.2e-05,"010541",-33.86,118.81,"NYERILUP","Australia","Western Australia",365,0.975068493150685,0,39.1
"5815",1937,308.08934,1.06066,0.28693,5.2e-05,"023721",-35.06,138.56,"HAPPY","Australia","South Australia",365,1.70684931506849,0,32
"5816",1937,308.08934,1.06066,0.28693,5.2e-05,"010112",-31.19,118.1,"NUNGARIN","Australia","Western Australia",365,0.598904109589041,0,42.2
"5817",1937,308.08934,1.06066,0.28693,5.2e-05,"046042",-30.85,143.09,"WHITE","Australia","New South Wales",365,0.366575342465753,0,21.6
"5818",1937,308.08934,1.06066,0.28693,5.2e-05,"009561",-34.49,117.63,"KENDENUP","Australia","Western Australia",359,1.61197771587744,0,31.2
"5819",1937,308.08934,1.06066,0.28693,5.2e-05,"087053",-38.12,144.64,"PORTARLINGTON","Australia","Victoria",365,1.38794520547945,0,50.8
"5820",1937,308.08934,1.06066,0.28693,5.2e-05,"054003",-30.38,150.61,"BARRABA","Australia","New South Wales",365,1.74767123287671,0,125.5
"5821",1937,308.08934,1.06066,0.28693,5.2e-05,"061014",-32.64,151.42,"BRANXTON","Australia","New South Wales",365,2.06082191780822,0,54.4
"5822",1937,308.08934,1.06066,0.28693,5.2e-05,"086117",-37.48,145.15,"TOOROURRONG","Australia","Victoria",365,1.91424657534247,0,43.4
"5823",1937,308.08934,1.06066,0.28693,5.2e-05,"077039",-35.5,142.85,"SEA","Australia","Victoria",365,0.976712328767123,0,43.2
"5824",1937,308.08934,1.06066,0.28693,5.2e-05,"016009",-31.06,135.87,"COONDAMBO","Australia","South Australia",365,0.392876712328767,0,34.8
"5825",1937,308.08934,1.06066,0.28693,5.2e-05,"016039",-30.79,136.89,"PURPLE","Australia","South Australia",363,0.471349862258953,0,88.4
"5826",1937,308.08934,1.06066,0.28693,5.2e-05,"010670",-32.5,119.36,"LAKE","Australia","Western Australia",365,0.835342465753425,0,27.9
"5827",1937,308.08934,1.06066,0.28693,5.2e-05,"025015",-35.26,140.91,"PINNAROO","Australia","South Australia",354,0.902542372881356,0,22.9
"5828",1937,308.08934,1.06066,0.28693,5.2e-05,"026025",-37.38,140.84,"PENOLA","Australia","South Australia",365,1.56493150684932,0,29.2
"5829",1937,308.08934,1.06066,0.28693,5.2e-05,"091044",-40.92,145.14,"IRISHTOWN","Australia","Tasmania",358,3.19245810055866,0,58.2
"5830",1937,308.08934,1.06066,0.28693,5.2e-05,"061010",-32.59,151.78,"CLARENCE","Australia","New South Wales",365,2.79917808219178,0,67.3
"5831",1937,308.08934,1.06066,0.28693,5.2e-05,"074128",-35.55,144.95,"DENILIQUIN","Australia","New South Wales",365,0.796164383561644,0,27.9
"5832",1937,308.08934,1.06066,0.28693,5.2e-05,"018069",-33.65,134.89,"ELLISTON","Australia","South Australia",365,1.21698630136986,0,38.1
"5833",1937,308.08934,1.06066,0.28693,5.2e-05,"022000",-34.42,137.92,"ARDROSSAN","Australia","South Australia",365,1.30547945205479,0,41.4
"5834",1937,308.08934,1.06066,0.28693,5.2e-05,"010149",-31.34,117.82,"CODG","Australia","Western Australia",365,0.553150684931507,0,36.1
"5835",1937,308.08934,1.06066,0.28693,5.2e-05,"010045",-31.01,117.13,"EJANDING","Australia","Western Australia",365,0.683561643835616,0,55.4
"5836",1937,308.08934,1.06066,0.28693,5.2e-05,"009591",-34.64,117.38,"PARDELUP","Australia","Western Australia",365,2.12191780821918,0,42.7
"5837",1937,308.08934,1.06066,0.28693,5.2e-05,"014902",-14.46,132.26,"KATHERINE","Australia","Northern Territory",365,3.16657534246575,0,173.5
"5838",1937,308.08934,1.06066,0.28693,5.2e-05,"031055",-16.47,145.37,"SOUTH","Australia","Queensland",365,4.25315068493151,0,110
"5839",1937,308.08934,1.06066,0.28693,5.2e-05,"058012",-29.43,153.36,"YAMBA","Australia","New South Wales",365,4.58794520547945,0,102.9
"5840",1937,308.08934,1.06066,0.28693,5.2e-05,"018058",-33.21,137.36,"MULLAQUANA","Australia","South Australia",364,0.726648351648352,0,43.2
"5841",1937,308.08934,1.06066,0.28693,5.2e-05,"010133",-30.83,117.32,"WALK","Australia","Western Australia",365,0.623561643835616,0,40.6
"5842",1937,308.08934,1.06066,0.28693,5.2e-05,"041082",-27.72,151.63,"PITTSWORTH","Australia","Queensland",365,1.56191780821918,0,52.6
"5843",1937,308.08934,1.06066,0.28693,5.2e-05,"012052",-29.69,121.03,"MENZIES","Australia","Western Australia",365,0.434794520547945,0,22.9
"5844",1937,308.08934,1.06066,0.28693,5.2e-05,"050031",-32.73,148.19,"PEAK","Australia","New South Wales",365,1.00438356164384,0,42.9
"5845",1937,308.08934,1.06066,0.28693,5.2e-05,"006055",-27.75,115.83,"WOOLGORONG","Australia","Western Australia",365,0.458630136986301,0,43.2
"5846",1937,308.08934,1.06066,0.28693,5.2e-05,"009564",-34.94,117.92,"KING","Australia","Western Australia",365,2.55643835616438,0,62.7
"5847",1937,308.08934,1.06066,0.28693,5.2e-05,"063005",-33.43,149.56,"BATHURST","Australia","New South Wales",365,1.21315068493151,0,44.2
"5848",1937,308.08934,1.06066,0.28693,5.2e-05,"079036",-36.74,141.94,"NATIMUK","Australia","Victoria",365,1.37095890410959,0,31.2
"5849",1937,308.08934,1.06066,0.28693,5.2e-05,"024521",-35.12,139.27,"MURRAY","Australia","South Australia",365,0.813424657534247,0,34.5
"5850",1937,308.08934,1.06066,0.28693,5.2e-05,"040013",-25.82,152.62,"COWAL","Australia","Queensland",365,3.06602739726027,0,166.6
"5851",1937,308.08934,1.06066,0.28693,5.2e-05,"010536",-32.33,117.87,"CORRIGIN","Australia","Western Australia",365,0.787945205479452,0,50.3
"5852",1937,308.08934,1.06066,0.28693,5.2e-05,"032032",-18.59,146.25,"MACKNADE","Australia","Queensland",334,5.15838323353293,0,215.1
"5853",1937,308.08934,1.06066,0.28693,5.2e-05,"016032",-32.52,136.49,"NONNING","Australia","South Australia",361,0.574238227146814,0,19.3
"5854",1937,308.08934,1.06066,0.28693,5.2e-05,"010091",-31.63,117.01,"MECKERING","Australia","Western Australia",365,0.74,0,46
"5855",1937,308.08934,1.06066,0.28693,5.2e-05,"009557",-33.95,120.12,"HOPETOUN","Australia","Western Australia",365,1.54109589041096,0,32.3
"5856",1937,308.08934,1.06066,0.28693,5.2e-05,"004035",-20.78,117.15,"ROEBOURNE","Australia","Western Australia",365,0.703835616438356,0,83.3
"5857",1937,308.08934,1.06066,0.28693,5.2e-05,"087043",-37.82,144.15,"MEREDITH","Australia","Victoria",365,1.47753424657534,0,30.7
"5858",1937,308.08934,1.06066,0.28693,5.2e-05,"025507",-36.1,140.35,"KEITH","Australia","South Australia",365,1.34219178082192,0,30
"5859",1937,308.08934,1.06066,0.28693,5.2e-05,"085096",-39.13,146.42,"WILSONS","Australia","Victoria",365,2.4772602739726,0,40.4
"5860",1937,308.08934,1.06066,0.28693,5.2e-05,"009503",-33.48,115.73,"BOYANUP","Australia","Western Australia",365,2.52328767123288,0,56.6
"5861",1937,308.08934,1.06066,0.28693,5.2e-05,"075012",-35.42,144.6,"WAKOOL","Australia","New South Wales",365,0.687945205479452,0,32.5
"5862",1937,308.08934,1.06066,0.28693,5.2e-05,"047029",-33.39,142.57,"POONCARIE","Australia","New South Wales",365,0.741369863013699,0,50.8
"5863",1937,308.08934,1.06066,0.28693,5.2e-05,"038024",-25.42,142.66,"WINDORAH","Australia","Queensland",365,0.273972602739726,0,15.2
"5864",1937,308.08934,1.06066,0.28693,5.2e-05,"014042",-12.33,133.06,"OENPELLI","Australia","Northern Territory",365,2.99150684931507,0,69.9
"5865",1937,308.08934,1.06066,0.28693,5.2e-05,"028004",-16,144.08,"PALMERVILLE","Australia","Queensland",365,2.14027397260274,0,89.9
"5866",1937,308.08934,1.06066,0.28693,5.2e-05,"012065",-32.2,121.78,"NORSEMAN","Australia","Western Australia",365,0.656438356164384,0,19.1
"5867",1937,308.08934,1.06066,0.28693,5.2e-05,"044026",-28.07,145.68,"CUNNAMULLA","Australia","Queensland",365,0.385479452054795,0,33
"5868",1937,308.08934,1.06066,0.28693,5.2e-05,"055045",-31.18,150.03,"CURLEWIS","Australia","New South Wales",365,1.48301369863014,0,36.8
"5869",1937,308.08934,1.06066,0.28693,5.2e-05,"018049",-34.12,136.16,"NORTH","Australia","South Australia",360,1.00416666666667,0,34.5
"5870",1937,308.08934,1.06066,0.28693,5.2e-05,"016022",-32,134.88,"KONDOOLKA","Australia","South Australia",362,0.756353591160221,0,19.8
"5871",1937,308.08934,1.06066,0.28693,5.2e-05,"037051",-22.39,143.04,"WINTON","Australia","Queensland",365,1.32356164383562,0,120.4
"5872",1937,308.08934,1.06066,0.28693,5.2e-05,"008088",-29.19,115.44,"MINGENEW","Australia","Western Australia",365,0.783287671232877,0,40.9
"5873",1937,308.08934,1.06066,0.28693,5.2e-05,"017031",-29.65,138.06,"MARREE","Australia","South Australia",365,0.466849315068493,0,45
"5874",1937,308.08934,1.06066,0.28693,5.2e-05,"018045",-33.95,135.27,"LAKE","Australia","South Australia",357,1.12352941176471,0,23.4
"5875",1937,308.08934,1.06066,0.28693,5.2e-05,"010537",-34.3,117.57,"CRANBROOK","Australia","Western Australia",365,1.36383561643836,0,38.6
"5876",1937,308.08934,1.06066,0.28693,5.2e-05,"024535",-34.57,139.6,"SWAN","Australia","South Australia",363,0.830578512396694,0,20.8
"5877",1937,308.08934,1.06066,0.28693,5.2e-05,"040152",-26.24,151.94,"MURGON","Australia","Queensland",365,2.07315068493151,0,83.3
"5878",1937,308.08934,1.06066,0.28693,5.2e-05,"058063",-28.88,153.05,"CASINO","Australia","New South Wales",365,3.76109589041096,0,91.4
"5879",1937,308.08934,1.06066,0.28693,5.2e-05,"069006",-35.72,149.78,"BETTOWYND","Australia","New South Wales",365,1.9372602739726,0,66.3
"5880",1937,308.08934,1.06066,0.28693,5.2e-05,"007007",-26.98,116.54,"BOOLARDY","Australia","Western Australia",365,0.323287671232877,0,20.1
"5881",1937,308.08934,1.06066,0.28693,5.2e-05,"092037",-40.73,148.12,"SWAN","Australia","Tasmania",365,1.60109589041096,0,34
"5882",1937,308.08934,1.06066,0.28693,5.2e-05,"041013",-28.23,152.07,"CANNING","Australia","Queensland",365,1.75671232876712,0,57.2
"5883",1937,308.08934,1.06066,0.28693,5.2e-05,"017024",-30.07,138.27,"FARINA","Australia","South Australia",363,0.446005509641873,0,35.3
"5884",1937,308.08934,1.06066,0.28693,5.2e-05,"078043",-36.11,141.42,"YANAC","Australia","Victoria",365,1.04547945205479,0,27.9
"5885",1937,308.08934,1.06066,0.28693,5.2e-05,"009520",-34.61,118.75,"CAPE","Australia","Western Australia",365,1.81479452054795,0,86.1
"5886",1937,308.08934,1.06066,0.28693,5.2e-05,"018001",-33.91,136.57,"ARNO","Australia","South Australia",360,0.843888888888889,0,21.6
"5887",1937,308.08934,1.06066,0.28693,5.2e-05,"036007",-23.55,145.29,"BARCALDINE","Australia","Queensland",365,0.787671232876712,0,85.1
"5888",1937,308.08934,1.06066,0.28693,5.2e-05,"010123",-31.99,117.93,"THE","Australia","Western Australia",365,0.603561643835616,0,30.5
"5889",1937,308.08934,1.06066,0.28693,5.2e-05,"039037",-24.79,152.36,"FAIRYMEAD","Australia","Queensland",365,2.40328767123288,0,187.2
"5890",1937,308.08934,1.06066,0.28693,5.2e-05,"055055",-30.96,150.46,"CARROLL","Australia","New South Wales",365,1.6641095890411,0,46
"5891",1937,308.08934,1.06066,0.28693,5.2e-05,"089005",-37.45,143.36,"BEAUFORT","Australia","Victoria",365,1.73123287671233,0,61.5
"5892",1937,308.08934,1.06066,0.28693,5.2e-05,"018002",-31.83,132.63,"PENNALUMBA","Australia","South Australia",364,0.828296703296703,0,33
"5893",1937,308.08934,1.06066,0.28693,5.2e-05,"033035",-19.54,147.41,"KALAMIA","Australia","Queensland",364,1.7771978021978,0,61.5
"5894",1937,308.08934,1.06066,0.28693,5.2e-05,"029004",-17.74,139.55,"BURKETOWN","Australia","Queensland",365,0.991232876712329,0,44.2
"5895",1937,308.08934,1.06066,0.28693,5.2e-05,"010092",-31.48,118.28,"MERREDIN","Australia","Western Australia",365,0.653424657534247,0,37.8
"5896",1937,308.08934,1.06066,0.28693,5.2e-05,"092012",-41.64,147.97,"FINGAL","Australia","Tasmania",365,1.66602739726027,0,47.5
"5897",1937,308.08934,1.06066,0.28693,5.2e-05,"062021",-32.6,149.6,"MUDGEE","Australia","New South Wales",365,1.4372602739726,0,42.2
"5898",1937,308.08934,1.06066,0.28693,5.2e-05,"010636",-33.16,117.67,"THE","Australia","Western Australia",365,1.28849315068493,0,44.7
"5899",1937,308.08934,1.06066,0.28693,5.2e-05,"007095",-28.23,117.65,"YOWERAGABBIE","Australia","Western Australia",365,0.391780821917808,0,24.1
"5900",1937,308.08934,1.06066,0.28693,5.2e-05,"009594",-34.44,119.36,"PEPPERMINT","Australia","Western Australia",365,1.66876712328767,0,45.7
"5901",1937,308.08934,1.06066,0.28693,5.2e-05,"010037",-31.73,117.76,"CUTTENING","Australia","Western Australia",365,0.606849315068493,0,35.8
"5902",1937,308.08934,1.06066,0.28693,5.2e-05,"080065",-35.88,145.55,"YARROWEYAH","Australia","Victoria",365,0.774246575342466,0,21.6
"5903",1937,308.08934,1.06066,0.28693,5.2e-05,"010505",-33.34,117.03,"ARTHUR","Australia","Western Australia",364,1.40494505494505,0,41.9
"5904",1937,308.08934,1.06066,0.28693,5.2e-05,"084030",-37.69,148.46,"ORBOST","Australia","Victoria",365,1.68958904109589,0,36.8
"5905",1937,308.08934,1.06066,0.28693,5.2e-05,"008106",-29.37,116.4,"PERANGERY","Australia","Western Australia",365,0.723561643835616,0,35.6
"5906",1937,308.08934,1.06066,0.28693,5.2e-05,"082001",-36.37,146.71,"BEECHWORTH","Australia","Victoria",365,1.95205479452055,0,52.1
"5907",1937,308.08934,1.06066,0.28693,5.2e-05,"024511",-34.18,139.08,"EUDUNDA","Australia","South Australia",365,1.71397260273973,0,69.3
"5908",1938,308.54393,1.06607,0.28712,5.3e-05,"078078",-36.37,141.24,"KANIVA","Australia","Victoria",365,0.834246575342466,0,24.1
"5909",1938,308.54393,1.06607,0.28712,5.3e-05,"040043",-27.03,153.47,"CAPE","Australia","Queensland",365,5.13178082191781,0,115.6
"5910",1938,308.54393,1.06607,0.28712,5.3e-05,"018065",-33.87,136.38,"PINESIDE","Australia","South Australia",362,0.764088397790055,0,61
"5911",1938,308.54393,1.06607,0.28712,5.3e-05,"022009",-34.77,137.59,"MINLATON","Australia","South Australia",357,1.11372549019608,0,35.3
"5912",1938,308.54393,1.06607,0.28712,5.3e-05,"094061",-42.93,147.52,"SANDFORD","Australia","Tasmania",365,1.86602739726027,0,68.6
"5913",1938,308.54393,1.06607,0.28712,5.3e-05,"018069",-33.65,134.89,"ELLISTON","Australia","South Australia",365,1.22684931506849,0,77.5
"5914",1938,308.54393,1.06607,0.28712,5.3e-05,"019032",-32.74,138.61,"ORROROO","Australia","South Australia",356,0.971629213483146,0,80.3
"5915",1938,308.54393,1.06607,0.28712,5.3e-05,"018106",-31.45,130.9,"NULLARBOR","Australia","South Australia",362,0.549447513812155,0,40.9
"5916",1938,308.54393,1.06607,0.28712,5.3e-05,"041011",-27.71,151.87,"CAMBOOYA","Australia","Queensland",365,1.79260273972603,0,61
"5917",1938,308.54393,1.06607,0.28712,5.3e-05,"044054",-28.81,147.12,"MULGA","Australia","Queensland",334,0.901197604790419,0,34.3
"5918",1938,308.54393,1.06607,0.28712,5.3e-05,"008079",-29.02,115.62,"MANARRA","Australia","Western Australia",365,0.69972602739726,0,36.8
"5919",1938,308.54393,1.06607,0.28712,5.3e-05,"086131",-37.56,145.13,"YAN","Australia","Victoria",365,1.11616438356164,0,35.8
"5920",1938,308.54393,1.06607,0.28712,5.3e-05,"040082",-27.55,152.34,"UNIVERSITY","Australia","Queensland",365,1.91205479452055,0,73.4
"5921",1938,308.54393,1.06607,0.28712,5.3e-05,"054004",-29.87,150.57,"BINGARA","Australia","New South Wales",364,1.62197802197802,0,110
"5922",1938,308.54393,1.06607,0.28712,5.3e-05,"038002",-25.9,139.35,"BIRDSVILLE","Australia","Queensland",365,0.295890410958904,0,29.7
"5923",1938,308.54393,1.06607,0.28712,5.3e-05,"024501",-34.1,139.17,"AUSTRALIA","Australia","South Australia",361,0.636288088642659,0,23.6
"5924",1938,308.54393,1.06607,0.28712,5.3e-05,"007057",-28.06,117.84,"MOUNT","Australia","Western Australia",365,0.410958904109589,0,30.5
"5925",1938,308.54393,1.06607,0.28712,5.3e-05,"091011",-40.69,144.72,"CAPE","Australia","Tasmania",365,2.65917808219178,0,59.4
"5926",1938,308.54393,1.06607,0.28712,5.3e-05,"088060",-37.45,145.21,"WALLABY","Australia","Victoria",365,2.09753424657534,0,66.3
"5927",1938,308.54393,1.06607,0.28712,5.3e-05,"045017",-28,143.82,"THARGOMINDAH","Australia","Queensland",365,0.392602739726027,0,34.8
"5928",1938,308.54393,1.06607,0.28712,5.3e-05,"038024",-25.42,142.66,"WINDORAH","Australia","Queensland",365,0.207945205479452,0,11.2
"5929",1938,308.54393,1.06607,0.28712,5.3e-05,"010032",-31,117.39,"COWCOWING","Australia","Western Australia",365,0.590684931506849,0,25.4
"5930",1938,308.54393,1.06607,0.28712,5.3e-05,"018058",-33.21,137.36,"MULLAQUANA","Australia","South Australia",365,0.664109589041096,0,72.6
"5931",1938,308.54393,1.06607,0.28712,5.3e-05,"016039",-30.79,136.89,"PURPLE","Australia","South Australia",364,0.450549450549451,0,41.9
"5932",1938,308.54393,1.06607,0.28712,5.3e-05,"080009",-36.48,143.35,"COONOOER","Australia","Victoria",365,0.560821917808219,0,15.2
"5933",1938,308.54393,1.06607,0.28712,5.3e-05,"084016",-37.57,149.91,"GABO","Australia","Victoria",365,2.46739726027397,0,102.1
"5934",1938,308.54393,1.06607,0.28712,5.3e-05,"068034",-35.09,150.8,"POINT","Australia","New South Wales",365,2.43287671232877,0,56.6
"5935",1938,308.54393,1.06607,0.28712,5.3e-05,"089033",-37.69,142.72,"WICKLIFFE","Australia","Victoria",365,0.992054794520548,0,18.5
"5936",1938,308.54393,1.06607,0.28712,5.3e-05,"009619",-34.15,116.02,"WILGARRUP","Australia","Western Australia",365,2.52465753424658,0,64.5
"5937",1938,308.54393,1.06607,0.28712,5.3e-05,"010541",-33.86,118.81,"NYERILUP","Australia","Western Australia",365,0.875890410958904,0,18.5
"5938",1938,308.54393,1.06607,0.28712,5.3e-05,"099001",-39.48,147.32,"DEAL","Australia","Tasmania",365,2.01561643835616,0,27.2
"5939",1938,308.54393,1.06607,0.28712,5.3e-05,"040013",-25.82,152.62,"COWAL","Australia","Queensland",365,3.22739726027397,0,84.6
"5940",1938,308.54393,1.06607,0.28712,5.3e-05,"010149",-31.34,117.82,"CODG","Australia","Western Australia",365,0.647671232876712,0,30.7
"5941",1938,308.54393,1.06607,0.28712,5.3e-05,"018045",-33.95,135.27,"LAKE","Australia","South Australia",364,1.2771978021978,0,56.6
"5942",1938,308.54393,1.06607,0.28712,5.3e-05,"079010",-36.78,142.4,"DRUNG","Australia","Victoria",365,0.701643835616438,0,16
"5943",1938,308.54393,1.06607,0.28712,5.3e-05,"095016",-42.34,146.75,"OSTERLEY","Australia","Tasmania",365,2.32739726027397,0,78.2
"5944",1938,308.54393,1.06607,0.28712,5.3e-05,"010037",-31.73,117.76,"CUTTENING","Australia","Western Australia",365,0.664657534246575,0,32.3
"5945",1938,308.54393,1.06607,0.28712,5.3e-05,"014902",-14.46,132.26,"KATHERINE","Australia","Northern Territory",365,1.94602739726027,0,105.9
"5946",1938,308.54393,1.06607,0.28712,5.3e-05,"070028",-34.74,148.89,"YASS","Australia","New South Wales",365,1.55068493150685,0,38.6
"5947",1938,308.54393,1.06607,0.28712,5.3e-05,"069018",-35.91,150.15,"MORUYA","Australia","New South Wales",365,2.5227397260274,0,64.8
"5948",1938,308.54393,1.06607,0.28712,5.3e-05,"080004",-35.98,143.85,"CANARY","Australia","Victoria",365,0.368767123287671,0,10.4
"5949",1938,308.54393,1.06607,0.28712,5.3e-05,"024515",-35.3,139.03,"LANGHORNE","Australia","South Australia",365,0.801369863013699,0,26.4
"5950",1938,308.54393,1.06607,0.28712,5.3e-05,"058012",-29.43,153.36,"YAMBA","Australia","New South Wales",365,3.90520547945205,0,91.9
"5951",1938,308.54393,1.06607,0.28712,5.3e-05,"005008",-21.19,115.98,"MARDIE","Australia","Western Australia",365,0.350958904109589,0,51.8
"5952",1938,308.54393,1.06607,0.28712,5.3e-05,"047053",-34.11,141.91,"WENTWORTH","Australia","New South Wales",365,0.348767123287671,0,14.2
"5953",1938,308.54393,1.06607,0.28712,5.3e-05,"016055",-32.38,135.52,"YARDEA","Australia","South Australia",362,0.817403314917127,0,70.1
"5954",1938,308.54393,1.06607,0.28712,5.3e-05,"041082",-27.72,151.63,"PITTSWORTH","Australia","Queensland",365,1.61917808219178,0,70.6
"5955",1938,308.54393,1.06607,0.28712,5.3e-05,"008066",-30.7,117.06,"KOKARDINE","Australia","Western Australia",365,0.674246575342466,0,25.1
"5956",1938,308.54393,1.06607,0.28712,5.3e-05,"019001",-33.05,138.43,"APPILA","Australia","South Australia",361,0.942382271468144,0,35.1
